RMP,V_peak,APD40,APD90,Tri9040,dVdt_max,qNet,Ca_diast,Ca_peak,CTD50,CTD90,EMw90,Tttp,T_peak,Trt50,Trt90,dTdt_max,dTdt_min
-88.08376224,28.47754682,147.64,201.49,53.85,307.6374474,0.061938914,71.13141405,466.4396482,195.46,357.34,155.85,169.49,23.7045946,108.76,220.04,0.25160729,-0.148697986
-88.5434653,38.05557341,210.06,304.8,94.74,402.5390206,-0.060555296,69.52111714,415.140158,217.2,367.86,63.06,168.86,18.20604773,119.14,230.56,0.199305263,-0.106337238
-88.50321873,30.99002346,223.59,307.54,83.95,322.098739,-0.051778796,71.99175363,399.6945264,195.12,337.75,30.21,156.31,15.3762546,113.33,223.62,0.182281131,-0.090989744
-88.3745262,29.84867258,229.47,313.13,83.66,284.8936153,-0.118383517,65.5678592,483.4426591,234.72,390.61,77.48,185.33,27.40190843,125.22,235.83,0.269342787,-0.158715163
-88.19091787,32.53127678,173.71,247.15,73.44,344.0277346,0.011320245,78.37782842,466.5661121,175.92,325.99,78.84,156.77,21.21783543,108.06,218.33,0.247629158,-0.134152791
-88.46695143,26.1185838,222.67,308.07,85.4,241.8906094,-0.075162819,72.62206578,574.4946175,197.19,353.22,45.15,174.96,34.16710071,120.24,229.85,0.353583673,-0.201920517
-88.52925727,34.43301892,151.93,207.92,55.99,362.4981545,0.033821883,81.54211969,541.8883274,168.41,315.04,107.12,160.74,28.56573661,106.87,215.61,0.320886013,-0.184151901
-88.7749259,25.42668774,163.98,214.65,50.67,272.290397,0.033689661,78.86298854,595.1188918,153.03,293.79,79.14,155.32,31.47899114,104.03,209.75,0.364971624,-0.209501888
-88.54376075,41.9396466,193.2,326.73,133.53,450.9234354,-0.046856141,72.42403452,470.671811,255.68,455.84,129.11,193.11,26.83996156,136.7,261.59,0.256467608,-0.138670054
-87.87345599,22.53845315,193.31,276.01,82.7,245.0478722,0.004938461,67.07922554,423.4026176,215.59,375.44,99.43,173.97,19.83186995,113.29,224.5,0.208269541,-0.122480771
-88.73162207,39.52991556,184.97,257.54,72.57,418.3173692,-0.022219924,73.89640503,393.9278504,211.11,365.31,107.77,166.22,15.86242642,115.79,228.98,0.177666396,-0.095490586
-88.54723867,40.40318974,179.49,247.44,67.95,440.3731295,-0.000317015,70.66935378,486.693429,195.84,329.22,81.78,170.62,25.49093203,108.08,212.72,0.270654829,-0.168902083
-88.19101638,40.08750643,162.75,234.23,71.48,428.8300968,0.011571011,73.59010225,485.0692794,188.25,339.06,104.83,165.55,24.42354671,109.46,218.53,0.268569216,-0.155287273
-88.32349665,37.82030399,191.8,288.78,96.98,393.8686866,-0.038388499,75.59382054,548.6734886,185.52,335.99,47.21,167.33,30.40144168,114.95,223.71,0.329353,-0.186108608
-88.80410504,25.07494113,220.49,291.6,71.11,226.7555123,-0.068553128,65.85162105,395.9224916,239.59,399.94,108.34,178.23,17.40212769,123.68,237.34,0.180571231,-0.099436602
-89.00531869,34.34895249,203.1,268.51,65.41,360.6988225,-0.07168316,67.11607114,535.994851,227.3,395.18,126.67,188.23,33.20102514,124.79,237.32,0.32010448,-0.192540009
-88.04198856,37.16511697,139.42,216.32,76.9,399.5679238,0.059639626,77.99481287,529.5429589,196.88,374.89,158.57,173.46,30.09668717,118.16,234.99,0.313057594,-0.174381249
-88.65373571,35.7279475,173.55,234.94,61.39,380.2993653,0.013153085,62.24575627,401.1932289,241.94,424.19,189.25,187.9,19.12866473,116.59,232.47,0.184971657,-0.113805972
-88.25517108,33.51834942,140.95,199.67,58.72,358.9795825,0.071672069,81.36483822,545.5250381,160.2,299.29,99.62,157.28,28.30272492,102.56,209.16,0.323422724,-0.189213629
-87.7853285,23.6229589,166.73,242.63,75.9,256.706603,0.049804229,81.50215489,511.3829678,143.91,275.5,32.87,145.13,22.82354499,97.87,202.79,0.285288879,-0.158021061
-88.62561217,38.90310911,166.13,234.39,68.26,416.6900042,-0.001312187,78.6538728,552.8467245,192.35,346.79,112.4,173.73,32.19594091,114.78,225.25,0.3352019,-0.197574615
-88.22108372,33.37093866,202.14,265.8,63.66,348.0931777,-0.050238981,70.2236606,429.2620077,173.37,303.57,37.77,150.26,17.09154231,104.87,209.46,0.20911402,-0.110540256
-88.4116104,35.63552318,203.07,330.92,127.85,380.2707862,-0.050948038,87.66855702,561.6375123,185.35,362.97,32.05,168.25,31.40225744,124.59,243.83,0.339975597,-0.170835094
-88.25071587,36.30528078,186.81,252.37,65.56,382.8267336,-0.024617715,70.50563685,509.0217656,176.81,305.31,52.94,160.85,25.65100243,105.01,207.8,0.288427262,-0.173097344
-88.88626901,29.83636542,225.07,297.94,72.87,316.0300654,-0.080641618,66.09154214,459.080866,254.31,437.36,139.42,192.76,25.68996533,131.43,249.65,0.244503892,-0.140511523
-88.67154761,38.31177837,182.7,263.13,80.43,404.1682299,0.010053836,73.46537839,407.0913828,171.71,313.38,50.25,147.41,14.88889895,105.32,213.85,0.187120848,-0.094406157
-88.1559197,22.1922957,189.76,261.15,71.39,212.9724309,-0.0028609,70.79932227,478.3033543,218.92,383.65,122.5,181.64,26.46986963,117.24,229.95,0.263581611,-0.158976564
-88.21885251,33.46753268,158.67,219.16,60.49,359.1698743,0.026314719,72.99943682,585.3007597,160.71,288.45,69.29,159.25,32.03564146,100.8,202.85,0.360312335,-0.223713696
-88.6231844,33.44107973,161.99,237.78,75.79,348.2900919,0.027166851,75.59731922,500.9600003,225.16,428.32,190.54,183,28.80117921,128.25,252.8,0.286591242,-0.154042867
-88.04299448,24.37840281,177.69,247.07,69.38,250.5817467,-0.011529133,74.62789883,643.9997827,157.73,294.21,47.14,160.49,36.53895208,105.83,209.43,0.408743809,-0.244553137
-88.67032491,28.64742037,166.48,228.29,61.81,302.5603994,0.004673339,81.73828467,641.3033055,168.25,332.87,104.58,166.07,37.51908536,116.09,228.35,0.40840369,-0.224682358
-88.55364812,32.94361164,212.39,302.83,90.44,347.6700077,-0.039591198,74.27311859,505.3406801,179.83,328.32,25.49,160.52,25.24457457,112.47,221.17,0.286047074,-0.153680442
-87.91415052,37.63720028,155.34,233.47,78.13,404.2764146,0.034010531,71.8602926,424.38154,218.07,384.39,150.92,178.8,20.67010413,112.51,226.35,0.209310791,-0.126525977
-88.1975033,29.12788808,178.01,269.68,91.67,306.3511359,-0.016648212,72.76377235,590.1530514,214.96,406.16,136.48,185.01,37.86002062,129.24,248.41,0.371055649,-0.205705285
-88.47316491,25.25445735,224.73,303.23,78.5,228.4758214,-0.100571541,68.98040948,491.4513099,209.01,354.74,51.51,172.45,26.15355654,119.9,228.47,0.275979335,-0.152813697
-88.25582523,35.46564217,181.39,254.07,72.68,373.8777185,-0.047988611,75.40383961,615.8611293,178.7,324.23,70.16,169.84,36.679714,112.91,219.44,0.389146434,-0.232181314
-88.43683295,24.64854507,188.47,260.54,72.07,263.4070167,0.007843566,76.3139925,470.1577673,188.23,343.47,82.93,162.85,22.66400155,111.63,222.89,0.253943979,-0.139983935
-88.62983926,35.0081362,151.86,208.15,56.29,368.7997101,0.042022758,85.63054567,557.5763842,156.35,295.34,87.19,155.8,28.62577085,103.98,211.25,0.332054653,-0.189255311
-88.79094898,28.37219257,180.86,235.46,54.6,295.554145,-0.032563707,71.36832689,571.2901197,214.52,389.36,153.9,185.65,36.39618544,123.36,237.68,0.354083566,-0.208889669
-88.25543928,27.68927394,192.82,285.24,92.42,298.0447048,-0.019672929,81.22032737,611.7389871,192.72,366.52,81.28,176.15,37.65155278,124.07,239.71,0.387785178,-0.21309219
-88.59372679,36.47377287,242.64,336.49,93.85,390.2657634,-0.084761285,67.54062836,436.5939521,193.31,339.16,2.67,158.81,19.0317665,113.88,224.05,0.219808341,-0.111557168
-87.98138559,32.16569659,203.98,300.23,96.25,342.6766921,-0.015124499,68.67638472,396.1787962,223.25,371.92,71.69,174.38,17.11102927,115.42,225.65,0.180669503,-0.104386972
-88.56253061,39.00243287,205.78,324.04,118.26,413.6895936,-0.062253581,81.54933566,475.6450306,189.97,359.33,35.29,161.57,22.58355285,120.76,238.58,0.257140398,-0.12497852
-88.37216521,30.9776228,164.33,234.9,70.57,325.2182359,0.020406834,68.11281768,503.8355384,224.45,415.85,180.95,184.8,29.42266597,123.15,241.85,0.287431551,-0.165266654
-88.71263171,25.02964436,224.42,294.03,69.61,267.2273381,-0.073256629,76.2923336,494.0216626,210.13,373.01,78.98,173.71,26.44682989,122.83,236.91,0.278463547,-0.150883151
-88.75683124,38.34143538,134.49,186.9,52.41,406.1901336,0.062571994,80.58401319,553.522371,161.5,311.95,125.05,157.63,28.9069969,106.02,214.98,0.330497132,-0.186272717
-88.82576811,41.31954322,250.05,349.65,99.6,452.5217383,-0.14107797,66.4531383,439.1334142,230.51,382.09,32.44,175.05,21.37906762,126.39,239.34,0.224422303,-0.116229211
-88.5402761,41.27717647,228.49,339.62,111.13,441.3436352,-0.131012107,68.04912273,466.2068356,239.54,399.86,60.24,183.15,25.08698765,130.23,243.93,0.251791987,-0.137345098
-88.08963012,35.50069774,150.95,217.83,66.88,370.2742957,0.022400635,77.63766987,589.9925386,174.35,331.98,114.15,167,33.40956873,111.85,221.84,0.36061799,-0.207448982
-88.08804135,21.24893451,219.41,285.84,66.43,240.4940208,-0.034484736,68.26516853,485.3465332,179.11,318.67,32.83,158.7,23.23005196,107.66,212.99,0.266463412,-0.14899145
-88.90542136,25.92313873,193.4,257.73,64.33,258.6437775,-0.04671075,70.18062173,603.98353,209.32,383.3,125.57,183.86,38.84786608,124.94,238.47,0.38308267,-0.222252055
-87.62970432,21.61954111,209.49,299.42,89.93,233.3808048,-0.046346571,74.46559623,635.3363389,172.46,320.7,21.28,167.29,37.56078457,113.53,220.1,0.404830107,-0.234677864
-88.50442703,25.84071069,221.71,287.99,66.28,278.1219689,-0.044768175,74.58418777,454.2088683,178.87,325.11,37.12,155.41,19.93019149,110.2,219.41,0.23496564,-0.121845627
-87.38271846,38.24447078,141.31,230.9,89.59,406.8152355,0.035177016,73.68966934,503.2842362,244.08,462.46,231.56,192.51,30.84925146,133.54,262.81,0.288651613,-0.157322485
-88.53401655,36.02667073,182.14,275.68,93.54,385.3285894,-0.015198603,73.82623285,470.9056306,246.59,442.83,167.15,192.27,26.97256462,130.55,253.84,0.256490024,-0.144813448
-88.59680219,30.07982457,237.15,312.53,75.38,312.503088,-0.101100563,75.30334948,595.0290753,177.36,321.32,8.79,167.08,34.10471419,115.36,221.76,0.368195371,-0.206724308
-88.27021752,25.91159402,206.34,292.89,86.55,275.6961704,-0.041170056,66.12331892,501.5111143,229.44,402.41,109.52,186.16,29.53183025,123.59,237.48,0.287878596,-0.170415279
-88.57090458,23.10663906,183.02,239.87,56.85,250.9758275,0.020579171,60.96753863,382.2223143,244.78,432.14,192.27,187.15,17.05912469,116.18,233.17,0.165754468,-0.101262793
-88.28101059,36.88572816,205.9,314.68,108.78,392.6279312,-0.068196498,78.49923777,540.9796283,198.79,361.6,46.92,172.55,30.62551042,122.68,236.14,0.323275433,-0.17414366
-88.67887118,40.15977174,180.45,261.62,81.17,432.6938631,-0.022062222,63.34633281,462.1878941,251.05,437.15,175.53,196.97,26.84258388,124.64,241.67,0.246532694,-0.152374264
-87.94706659,39.28080385,168.43,244.5,76.07,419.4291617,-0.003910546,71.86128375,486.466827,201.31,342.57,98.07,175.21,26.39841182,108.97,215.55,0.272043441,-0.171877319
-88.42520586,30.70235683,182.39,270.38,87.99,318.673587,0.003617843,72.2489507,397.4505965,259.38,475.4,205.02,190.99,18.55976395,130.34,260.46,0.179174784,-0.097617814
-88.35392939,22.23184471,215.32,305.47,90.15,238.0831088,-0.053767437,67.99566274,391.0268288,231.49,391.07,85.6,172.97,16.37869726,122.47,236.72,0.175614803,-0.093136766
-88.26169353,28.18236587,276.68,376.23,99.55,297.8942737,-0.140053221,68.5245633,439.3427865,232.35,386.24,10.01,176.95,21.6186837,126.93,241.37,0.224457115,-0.117111162
-87.5777227,32.77499971,187.32,299.6,112.28,342.1613132,-0.0161993,63.66337602,416.1616251,248.04,422.86,123.26,192.58,21.16656223,119.45,234.06,0.198742258,-0.12502669
-88.3508749,38.99944719,187.75,305.71,117.96,417.5155754,-0.051273915,81.34263806,622.806468,198.87,383.3,77.59,178.96,38.98454729,129.89,248.64,0.397313882,-0.210709881
-88.58512159,34.34956796,173.29,237.09,63.8,357.7726917,-0.032364098,93.53974316,676.6608837,153.81,298.1,61.01,162.1,39.02126448,111.76,220.43,0.434057566,-0.244794878
-88.14595164,35.00270212,142.44,220.73,78.29,369.2476536,0.089899735,69.93869753,388.4355678,211.31,395.38,174.65,168.32,15.8335895,112.24,230.88,0.172554743,-0.094688521
-88.6578892,38.29120975,196.55,262.86,66.31,411.9094771,-0.02354243,65.22385106,421.5973934,207.1,341.85,78.99,168.02,18.93186032,110.16,215.45,0.20653768,-0.122333384
-88.84858603,37.11764585,243.41,361.01,117.6,392.9310812,-0.10123049,66.57174376,473.1574673,229.35,393.43,32.42,178.15,25.15971725,128.1,242.66,0.258737662,-0.136283369
-88.55465159,26.00317891,182.01,246.2,64.19,275.5312482,-0.007854438,69.67304586,450.6320695,245.59,446.11,199.91,190.78,24.69440287,126.68,249.6,0.235910492,-0.134995236
-88.59435085,40.68286553,159.39,242.24,82.85,428.5341124,0.014810912,76.89573656,415.3020089,231.73,429.1,186.86,179.07,19.352084,124.76,250.2,0.199967353,-0.105979416
-88.4269895,38.82098986,144.92,224.19,79.27,412.0195472,0.075025714,78.21203594,429.534866,166.28,312.63,88.44,149.92,17.05676723,102.24,211.95,0.20920654,-0.112192953
-88.79876011,33.0363806,219.34,303.58,84.24,345.9603924,-0.070990325,68.33593425,417.9024551,252.55,430.89,127.31,187.63,20.56540739,129.48,247.92,0.202689337,-0.11326665
-88.07003969,39.97186768,148.18,223.19,75.01,421.8949606,0.052433693,71.40901831,369.1256898,222.19,395.27,172.08,175.88,14.81198822,110.97,227.69,0.153688812,-0.090419825
-88.33099471,31.90532594,214.58,295.11,80.53,331.622503,-0.0677622,67.28660864,489.5951966,209.77,354.18,59.07,174.35,26.39254142,116.54,223.73,0.274991991,-0.161886694
-89.11355447,26.99899585,278.96,350.39,71.43,254.5896988,-0.171870238,61.95365126,408.9535151,238.33,398.67,48.28,173.16,18.16214941,127.92,244.74,0.193677536,-0.095407105
-88.57281331,39.29140751,208.61,278.44,69.83,421.4287016,-0.092372691,76.76336894,621.1887578,161.14,296.66,18.22,160.67,34.83750263,109.41,213.13,0.390382324,-0.223830848
-88.192409,40.17080386,142.31,210.47,68.16,417.7973415,0.050425605,83.96722535,440.5593489,150.59,283.4,72.93,143.63,16.97854254,98.21,205.64,0.217149054,-0.115949372
-88.42388362,35.08503116,193.41,297.7,104.29,373.6383527,-0.028704353,68.21937121,494.0554101,237.14,413.64,115.94,189.61,29.23903932,126.16,241.9,0.279794252,-0.16505384
-88.56617524,37.88712698,180.48,240.86,60.38,401.1651634,-0.000246729,69.3628934,393.1873807,205.1,334.32,93.46,169.17,16.38074857,105.32,210.09,0.177691228,-0.110770508
-87.82099036,32.8268426,178.01,305.37,127.36,352.0163855,-7.65E-05,82.03963347,507.759782,230.14,435.44,130.07,184.56,29.49869201,134.3,262.35,0.293139593,-0.151378636
-88.24251512,25.87863663,238.33,318.26,79.93,274.7021146,-0.058482841,70.33527399,456.9886761,182.05,323.48,5.22,156.47,20.38467344,110.89,218.52,0.238409187,-0.123549504
-88.65156591,34.68053414,176.53,240.51,63.98,364.9689357,0.013075271,66.31317167,437.3169928,208.18,365.3,124.79,171.71,20.77086151,111.42,221.33,0.221154457,-0.13066045
-88.49731711,30.16903896,182.18,240.82,58.64,312.3578357,0.007124415,69.7684192,415.1766236,201.37,340.87,100.05,167.42,18.21752502,107.36,214.19,0.199510953,-0.119790715
-88.97767589,34.04048633,197.45,286.39,88.94,351.5349366,-0.05417795,73.8774464,588.1762045,221.35,404.88,118.49,187.78,38.12483006,131.19,248.94,0.369714579,-0.20763729
-88.474051,30.24772799,233.45,308.62,75.17,321.1282085,-0.076571592,79.13736948,444.2494156,167.52,311.24,2.62,149.59,18.18792537,108.78,219.11,0.22332939,-0.109832938
-88.91179345,39.55507984,222.71,296.54,73.83,422.194679,-0.089697737,64.912594,421.640319,227.29,370.72,74.18,174.7,19.59760626,120.19,228.94,0.206516318,-0.115971544
-87.57085364,30.62940264,178.17,265.24,87.07,319.9287596,-0.005124036,66.24168828,369.8741004,259.37,451.53,186.29,196.04,16.41747856,118.99,239.82,0.150383933,-0.09477034
-89.05384908,32.52552084,241.58,326.68,85.1,337.8989729,-0.116866867,77.76369847,615.1601592,173.73,333.58,6.9,166.03,35.52232677,118.79,229.53,0.387158696,-0.206016444
-88.4325318,40.90604675,185.53,284.75,99.22,436.0086062,-0.040550283,77.0204136,389.721523,240.59,412.4,127.65,182.51,17.09551869,124.2,243.79,0.174263242,-0.096729533
-88.33068766,33.17050615,167.23,231.74,64.51,345.9862671,0.045402677,75.2537796,419.852712,163.25,294.56,62.82,146.66,15.82764598,99.74,205.23,0.198931099,-0.107772454
-88.39361658,29.39660015,192.32,274.12,81.8,315.5881174,-0.016902181,60.93216539,535.8981612,240.11,419.15,145.03,196.5,35.02269931,125.67,239.75,0.319525186,-0.199608716
-88.50517931,41.17167327,164.54,267.38,102.84,442.8584412,0.006885328,87.87728496,577.5769355,166.33,320.85,53.47,161.46,31.36977646,113.15,224.75,0.351961161,-0.191004882
-88.69895088,41.54369812,182.9,245.69,62.79,452.1390435,-0.03291536,75.00364012,477.3739633,175.84,309.11,63.42,156.95,22.23552208,106.73,212.09,0.258486161,-0.145119594
-88.67366096,37.03340337,195.58,256.93,61.35,395.2114108,-0.012390303,73.30557224,431.2450611,181.54,308.4,51.47,155.39,18.01284282,106.23,210.83,0.212966848,-0.117430642
-88.43864199,35.3393703,178.01,241.85,63.84,372.6914143,-0.007639536,74.46026182,581.9391147,159.95,289.69,47.84,157.6,31.15368566,103.4,205.97,0.355748176,-0.212879025
-88.58534719,41.1801785,208.73,314.13,105.4,444.1746263,-0.10442333,71.87702341,571.0597261,218.2,381.06,66.93,184.38,35.87746785,127.75,239.87,0.353655172,-0.202902472
-88.86982326,36.44797482,148.21,203.22,55.01,382.8118829,0.037335189,74.26206619,562.4231917,220.12,422.5,219.28,186.34,35.51014756,129.56,252.39,0.344311305,-0.189013085
-88.34404538,32.22807822,202.04,287.16,85.12,344.2708954,-0.032462569,76.80512448,622.7321442,170.68,311.92,24.76,166.01,36.40767537,111.7,217.16,0.394815882,-0.230845356
-88.4381048,35.99246199,193.47,283.77,90.3,384.4016974,-0.053731726,69.72412336,505.5742089,236.45,407.41,123.64,191.54,30.75631485,125.6,240.13,0.291172876,-0.176028558
-88.76460183,34.03476928,213.01,292.72,79.71,361.1851705,-0.072516558,71.87895879,608.677109,191.17,346.02,53.3,174.35,36.99441106,119.64,228.17,0.384026859,-0.22128078
-88.89696879,26.03141608,209.94,267.07,57.13,248.6029532,-0.101618543,72.15623451,641.1338462,162.9,303.72,36.65,162.17,36.68691274,111.11,215.13,0.407234665,-0.232587729
-88.31548763,40.08494162,162.22,254.75,92.53,432.3910691,0.013258703,72.48117839,432.6234305,256.81,475.94,221.19,192.2,22.75882539,132.41,262.94,0.217208896,-0.117662783
-88.80171704,25.61111943,188.36,240.74,52.38,268.7604543,-0.000685656,76.81814543,468.6066641,152.78,288.66,47.92,145.21,19.51272704,100.48,206.11,0.245201721,-0.130686674
-87.80748387,38.53393618,119.35,199.18,79.83,401.9206621,0.115532378,74.17198449,420.2970354,192.83,371.92,172.74,161.98,18.11047846,110,227.52,0.203729898,-0.109642633
-88.30849191,28.15926301,254.2,349.8,95.6,296.6172147,-0.101684948,60.39052996,373.5932003,265.8,426.94,77.14,190.37,16.1569055,127.76,241.4,0.156724225,-0.090512722
-87.61720596,38.90636598,219.11,347.09,127.98,416.8299028,-0.075366764,69.65451194,439.0953759,216.37,360.28,13.19,171.58,20.92408205,119.39,229.36,0.223840721,-0.121510509
-88.72975527,22.81578285,169.66,220.93,51.27,248.7459002,0.031919873,71.66678323,439.7425574,225.49,427.7,206.77,177.6,21.77608233,122.93,246.79,0.224698018,-0.120276999
-88.48764308,25.08264943,252.53,336.26,83.73,217.8465827,-0.073355487,70.64364628,475.8770671,205.42,353.8,17.54,170.03,24.34665577,118.19,228.39,0.260648183,-0.141741758
-87.89065097,33.60410771,143.44,232.02,88.58,359.3130332,0.054029982,71.50024084,568.1002682,226.59,436.11,204.09,188.74,36.80598332,132.65,257.29,0.351407393,-0.191095674
-88.61331357,38.63356979,195.49,258.45,62.96,413.5287807,-0.03071725,75.7209155,488.0607481,155.61,284.73,26.28,148.06,21.60138554,102.05,205.69,0.265303181,-0.143029358
-88.32692641,30.77910434,212.78,314.26,101.48,331.9348811,-0.04603639,70.6779095,495.6243949,231.84,417,102.74,183.71,28.13952686,129.79,248.91,0.280084471,-0.151836492
-88.03148886,36.5148947,178.22,265.47,87.25,388.4665858,0.014250329,80.18667232,486.8510042,166.86,298.65,33.18,154.63,22.67690427,104.48,210.12,0.266890489,-0.14949026
-88.99352617,28.66571986,237.68,307.24,69.56,298.5303882,-0.117526078,76.80585531,535.0716606,203.78,363.28,56.04,173.57,30.29568503,124.46,237.12,0.318245205,-0.170366155
-87.57942171,24.95911485,191.72,281.15,89.43,270.9219322,-0.019112235,75.83829469,580.0589908,176.1,333.28,52.13,165.36,32.59113742,113.57,223.2,0.356909716,-0.200160744
-88.79327744,30.68426409,235.32,304.24,68.92,319.3118433,-0.095207137,64.49009756,475.2382737,215.78,360.73,56.49,174.09,24.88833093,119.25,226.9,0.260456012,-0.148120697
-88.50038418,37.94587603,167.69,228.16,60.47,398.8663379,0.024312035,62.6383356,376.7835934,214.43,361.83,133.67,174.15,15.4010207,104.84,212,0.161377362,-0.102590206
-88.68661769,32.31319827,257.73,344.95,87.22,336.6774067,-0.134778379,65.49965774,435.546454,225.8,376.45,31.5,172.61,20.62269661,124.23,236.16,0.219722446,-0.114132009
-88.54593291,35.90908081,177.44,258.66,81.22,373.8724239,-9.89E-06,73.21677558,421.2106709,235.55,411.73,153.07,185.69,20.87716251,120.24,237.87,0.205768335,-0.121379205
-87.8744072,24.75607757,200.67,272.83,72.16,262.70945,-0.006638822,65.85050796,405.2658725,190.35,323.67,50.84,157.49,16.08863416,105.5,210.46,0.18783177,-0.105637292
-88.35219688,27.52083196,221.49,308.87,87.38,292.9583838,-0.061023272,63.42198713,412.9974562,250.39,429.5,120.63,186.57,20.01119874,126.38,243.17,0.197679422,-0.112657715
-88.85579826,24.10324374,235.09,293.22,58.13,259.0040262,-0.048587637,58.23231732,366.9124704,255.27,411.62,118.4,190.21,15.57382077,119.05,229.1,0.150056557,-0.094980818
-87.99812325,34.32145046,168.47,243.64,75.17,357.6890143,0.017518596,61.73929689,396.4497692,229.35,390.83,147.19,184.89,18.48144106,108.72,218.79,0.179571549,-0.118100703
-88.53765648,36.03457628,134.03,194.43,60.4,377.2914123,0.070594424,88.9483326,601.1279986,156.51,307.52,113.09,158.98,32.88879159,108.49,218.96,0.372297454,-0.207293993
-88.01669395,35.72056603,175.01,247.14,72.13,377.4728166,0.00091717,75.25747882,506.7551142,157.15,288.31,41.17,150.74,23.54821718,101.05,204.83,0.283340789,-0.160383894
-87.81789779,28.36385135,201.33,268.74,67.41,296.4179628,-0.029442667,67.79701925,390.754217,201.58,328.46,59.72,163.3,15.51192855,106.96,211.47,0.174950685,-0.102505957
-87.97468074,36.98040017,187.82,320.4,132.58,391.8082562,-0.063493022,75.5830742,573.3983338,238.1,426.86,106.46,195.58,38.28084314,135.91,256.39,0.356116663,-0.201580922
-88.46551745,38.29943623,169.05,233.18,64.13,405.8787739,-0.006210674,82.73995476,583.3020764,156.26,286.68,53.5,156.66,30.9783377,103.9,208.12,0.356138794,-0.209044395
-88.64871783,36.93154565,201.95,297.59,95.64,393.1821281,-0.037369444,60.78552459,410.863112,266.8,452.15,154.56,199.76,21.17567702,125.93,243.24,0.192853567,-0.120147205
-88.04728531,35.64336173,179.12,261.52,82.4,369.1194048,-0.008302755,69.93000797,374.6981684,238.41,411.1,149.58,183.61,15.86574437,116.91,233.48,0.159084902,-0.094633182
-88.44547754,25.74040684,224.87,295.09,70.22,275.3905136,-0.030894119,69.34748844,427.7169281,195.64,332.07,36.98,161.05,18.54878918,110.93,217.72,0.21119004,-0.115018619
-88.3100161,32.27522929,181.5,253.12,71.62,334.7344346,-0.001058421,61.35582315,399.550638,241.9,409.46,156.34,192.09,19.41525653,112.37,223.92,0.181778946,-0.121041801
-87.90869825,37.18308533,172.13,306.09,133.96,402.8677923,0.030111704,64.99817912,392.2001449,259.33,460.79,154.7,191.68,18.33773585,125.57,248.67,0.174603791,-0.100934293
-87.69128338,37.78202577,186.01,299.62,113.61,403.937812,-0.005371134,64.59209865,420.8905153,226.9,369.95,70.33,183.17,20.68146099,111.82,218.68,0.204195409,-0.131999315
-88.2575876,36.68872362,148.1,227.26,79.16,392.3775029,0.063713478,72.48516553,447.200901,203.09,378.78,151.52,169.29,21.54238443,113.84,229.83,0.231846919,-0.128887643
-88.41109649,24.40000929,248.75,324.63,75.88,258.5545218,-0.110271786,71.22784367,498.4553741,181.96,334.26,9.63,160.01,24.57235837,114.17,223.85,0.279706544,-0.145156345
-88.49423167,38.41427099,223.66,329.74,106.08,410.2526218,-0.063768317,68.35200378,436.92395,208.1,356.86,27.12,166.06,19.87010503,118.08,228.7,0.220105296,-0.114960586
-88.51459419,30.03094517,243.38,347.23,103.85,313.6235928,-0.060042503,58.65121442,384.8690615,268.43,435.19,87.96,195.09,17.8424505,126.35,240.17,0.167171048,-0.100655923
-88.62176682,40.2929798,168.87,229.13,60.26,428.1248357,0.023562556,68.77018039,410.235962,192.8,328.41,99.28,162.22,17.11556462,104.46,210.06,0.194008386,-0.114958038
-87.65490503,20.05233278,189.32,264.76,75.44,222.6837002,-0.024706144,67.14855473,472.4502735,189.83,327.28,62.52,163.45,23.04159015,108.51,213.56,0.256223805,-0.148824803
-88.60239482,36.83639281,158.76,222.62,63.86,388.9440237,0.014760654,80.63401242,551.3209673,200.83,371.81,149.19,178.04,32.91937915,119.73,235.28,0.334692555,-0.191364611
-87.93248815,34.02529185,178.81,246.87,68.06,365.9083003,0.005664485,66.27414035,416.9365048,189.32,313.42,66.55,161.44,17.80587395,101.43,203.88,0.201046487,-0.1232903
-88.48666905,31.10666135,203.41,298.18,94.77,324.2063861,-0.017379064,68.64878754,382.1073223,247.11,423.89,125.71,184.65,16.6179679,122.93,241,0.166024475,-0.094851449
-87.83487554,26.32731517,174,255.35,81.35,282.3914954,0.010617394,82.26100542,482.9797061,207.97,391.84,136.49,174.08,25.50709253,122.09,243.29,0.267881186,-0.143163945
-88.22581541,37.87788707,203.97,318.14,114.17,399.8104294,-0.067880218,64.51821608,476.7074859,244.27,409.97,91.83,191.99,27.70845845,125.58,238.19,0.262079672,-0.159515355
-88.28711613,31.08803546,197.86,302.56,104.7,324.581231,-0.011020068,83.13308502,538.4278959,165.7,320.76,18.2,157.55,27.17335325,111.68,222.94,0.313310047,-0.165438002
-87.99809901,38.32796749,160.72,251.55,90.83,416.9799421,0.024430698,66.18502716,456.1074648,240.17,422.16,170.61,192.75,25.81991958,119.64,236,0.239720141,-0.149956877
-88.63860642,29.40416003,205.45,278.62,73.17,298.815733,-0.062542579,67.02210628,561.2390499,203.97,355.64,77.02,178.09,33.79458232,117.63,225.21,0.342670999,-0.207441806
-88.22445301,31.25609107,185.36,269.07,83.71,327.4851048,-0.02087641,71.23584276,498.7598368,213.69,390.49,121.42,177.28,27.60228788,121.45,237.19,0.283466522,-0.159022426
