RMP,V_peak,APD40,APD90,Tri9040,dVdt_max,qNet,Ca_diast,Ca_peak,CTD50,CTD90,EMw90,Tttp,T_peak,Trt50,Trt90,dTdt_max,dTdt_min
-88.2397,40.2576,162.9503,235.3467,72.3964,431.9001,0.0118,73.6114,484.5853,187.6983,335.6169,100.2702,164.9452,24.3714,108.9509,218.2637,0.268,-0.155
-88.356,37.9814,192.486,289.4331,96.9471,395.4636,-0.0374,75.6753,549.9636,184.1774,333.8729,44.4398,168.0737,30.5155,114.2064,220.6732,0.3306,-0.1868
-88.8417,25.0522,238.1842,310.2361,72.0519,227.4845,-0.0678,65.9377,398.1477,238.1842,398.2087,87.9727,178.7245,17.6372,123.2104,234.9376,0.1828,-0.1008
-89.0601,34.3337,203.8976,269.6148,65.7172,361.0871,-0.0716,67.2043,539.1085,226.3676,392.9934,123.3786,188.3948,33.621,124.3989,233.3392,0.3241,-0.1946
-88.0699,37.1257,140.6952,217.5793,76.8841,402.46,0.0602,78.0099,530.0047,196.9066,371.1506,153.5713,173.4503,30.1928,117.8869,231.2158,0.314,-0.1748
-88.6926,35.9672,174.4922,235.9191,61.4269,381.779,0.0141,62.3058,402.277,241.8388,422.9184,186.9993,188.2344,19.248,116.3179,229.1948,0.186,-0.1144
-88.2816,33.6988,141.3965,201.0708,59.6742,360.6259,0.0722,81.3775,544.3567,159.7835,297.7939,96.7231,156.8796,28.2252,100.5663,205.5481,0.3226,-0.1887
-87.8134,23.7502,167.2363,244.0421,76.8058,257.4638,0.0506,81.5893,513.8606,143.0805,274.1589,30.1168,145.4015,22.9774,97.5842,201.9041,0.287,-0.1591
-88.6564,39.0422,166.5922,235.3158,68.7236,418.2458,-0.0008,78.6872,552.7073,191.6164,342.4924,107.1766,173.6988,32.1962,113.9834,222.8611,0.3351,-0.1976
-88.2565,33.5299,202.8824,266.8783,63.996,348.6099,-0.0485,70.3191,430.5092,172.4116,303.8778,36.9995,151.8515,17.3452,103.5325,205.2902,0.2112,-0.1124
-88.4623,35.8265,202.2371,331.9305,129.6934,379.6498,-0.0514,87.6862,562.6738,183.8233,362.3034,30.3728,167.6558,31.3723,124.9495,241.8464,0.341,-0.1705
-88.302,36.4869,186.4367,253.4782,67.0415,384.3448,-0.0235,70.5623,508.2605,177.068,304.633,51.1548,160.2311,25.8409,105.6818,207.9926,0.2903,-0.1745
-88.9357,29.9088,225.5638,299.1404,73.5766,316.6271,-0.0805,66.1363,460.3827,253.9743,435.3262,136.1859,193.4021,25.8422,129.7873,247.1267,0.2458,-0.1413
-88.7188,38.5793,181.8249,264.0187,82.1938,406.3125,0.0115,73.6141,408.8167,171.6698,312.742,48.7234,147.6541,15.0817,105.1973,212.8706,0.1889,-0.0958
-88.1932,22.1789,194.5138,265.9927,71.4789,213.4258,-0.0021,70.843,479.5153,217.5152,380.2094,114.2167,181.631,26.6555,116.9346,228.6617,0.2652,-0.16
-88.239,33.5846,159.0256,220.2112,61.1856,360.7432,0.028,73.0965,586.7637,160.0501,288.3669,68.1557,159.0256,32.2873,100.6303,201.8623,0.3621,-0.2254
-88.6575,33.5571,162.176,239.2408,77.0647,349.4737,0.0277,75.6233,500.7671,225.005,424.5516,185.3109,182.5581,28.7825,126.4268,248.8253,0.2864,-0.1539
-88.079,24.37,179.9763,249.4716,69.4952,251.1199,-0.0102,74.7368,648.1386,157.3907,293.6558,44.1842,161.0167,36.9905,105.5369,208.0335,0.4126,-0.2473
-88.7087,28.7583,167.4713,229.5874,62.1161,303.2627,0.0055,81.8998,646.3232,167.4713,329.7149,100.1275,166.2833,37.956,116.3252,225.2072,0.4125,-0.2268
-88.5738,33.021,212.8331,304.6599,91.8268,347.3531,-0.0378,74.2965,505.0541,180.5803,328.4658,23.8059,161.8284,25.3782,111.3981,218.5484,0.2865,-0.1546
-87.9478,37.5554,156.4979,234.3006,77.8028,405.7749,0.0346,71.9048,426.4148,217.8263,382.5495,148.2489,178.5871,20.8618,112.7831,223.6885,0.2112,-0.1276
-88.2368,29.1985,177.6837,270.8795,93.1958,306.1315,-0.0154,72.8952,595.5718,214.7391,404.6628,133.7833,185.2033,38.4018,128.338,245.7856,0.3758,-0.2081
-88.5081,25.243,249.4655,329.2215,79.756,228.8341,-0.0998,69.0189,492.3117,208.9296,353.4623,24.2408,172.6095,26.291,119.5017,225.6847,0.2772,-0.1537
-88.3018,35.6677,180.6168,254.7673,74.1505,375.8993,-0.0464,75.6024,620.4256,177.7456,323.4575,68.6902,170.725,37.2347,111.7362,214.58,0.394,-0.2354
-88.475,24.5932,189.7729,261.616,71.8431,263.6419,0.0073,76.2986,471.0534,187.0761,342.7814,81.1655,163.0043,22.5723,110.5733,221.3119,0.2538,-0.1393
-88.6397,35.1733,153.0665,209.825,56.7585,369.7327,0.0418,85.5028,552.1857,156.1228,294.9178,85.0928,155.104,28.1724,102.0899,208.499,0.3275,-0.1865
-88.8751,28.477,181.6533,236.5043,54.851,296.582,-0.0313,71.5695,579.3469,213.8089,388.7399,152.2356,185.4577,37.1953,122.9248,233.9908,0.3615,-0.2127
-88.2964,27.8039,192.6399,286.6145,93.9746,298.7418,-0.0183,81.5208,621.7651,190.574,366.3803,79.7658,176.1126,38.5734,124.8017,239.5258,0.3963,-0.2175
-88.6451,36.7343,242.3346,337.8117,95.4771,392.4448,-0.0825,67.8301,444.5011,192.1095,338.7583,0.9465,159.3551,19.7929,112.782,222.7926,0.2274,-0.1163
-88.0166,32.3243,203.2175,301.2876,98.0702,343.3561,-0.0144,68.7346,397.0442,222.352,369.8802,68.5926,174.5948,17.1966,115.1984,223.8094,0.1816,-0.1049
-88.6011,38.9017,205.5056,325.4895,119.9839,413.7406,-0.0622,81.6269,477.889,189.0379,359.1902,33.7007,161.8108,22.8088,120.1866,238.3144,0.2594,-0.1262
-88.4256,31.1861,164.3889,235.914,71.5251,326.8479,0.0207,68.1197,501.9055,224.7958,411.204,175.29,184.5198,29.4331,120.9355,238.6309,0.2877,-0.1653
-88.7622,25.1265,225.0368,296.0237,70.9869,268.0798,-0.0726,76.4307,497.3394,209.3808,370.7562,74.7325,174.131,26.8213,122.8081,234.7091,0.2818,-0.1529
-88.7826,38.5018,134.698,187.5509,52.8529,406.3603,0.0644,81.0227,565.3337,160.3854,310.5495,122.9986,158.4224,29.9969,106.3578,211.1362,0.3412,-0.1922
-88.9439,41.4688,249.4777,350.7724,101.2947,454.2523,-0.1393,66.8544,452.0876,227.506,380.9645,30.1921,175.2253,22.6995,126.623,239.6074,0.2372,-0.1237
-88.5809,41.3759,229.0724,340.8774,111.805,441.6358,-0.1304,68.0986,467.5152,237.7874,399.0609,58.1835,184.6589,25.247,128.6606,240.3035,0.2532,-0.1382
-88.1354,35.6986,151.5653,218.8268,67.2615,371.0049,0.0234,77.7959,587.5807,175.1594,331.0205,112.1937,166.8998,33.8503,111.791,218.2147,0.3646,-0.2098
-88.1143,21.2978,221.0224,287.2902,66.2678,241.0131,-0.0329,68.3604,487.0421,179.2256,317.7978,30.5076,158.7325,23.5554,107.7649,211.7553,0.2691,-0.1511
-88.9409,25.9182,195.6623,261.0064,65.3441,259.5082,-0.0464,70.1877,605.3481,208.8927,380.8471,119.8407,183.415,38.9971,124.2845,236.0985,0.3843,-0.223
-87.6556,21.672,210.9191,302.2593,91.3402,235.6018,-0.0462,74.4635,634.1725,171.7584,320.3252,18.0659,166.946,37.4763,113.2314,218.5888,0.404,-0.2342
-88.5609,25.7608,222.2853,289.4766,67.1913,278.4935,-0.0441,74.7923,459.3322,178.5734,324.0309,34.5543,157.2225,20.477,108.4582,215.257,0.2405,-0.1254
-87.416,38.1769,142.3682,231.4965,89.1283,408.0978,0.0356,73.6996,504.1853,243.2598,459.1556,227.6592,192.7546,30.9521,132.8632,261.0511,0.2896,-0.1577
-88.5634,36.2584,181.8878,276.9518,95.064,384.9687,-0.0147,73.83,470.072,246.6154,440.5561,163.6042,192.9462,26.888,129.5513,247.6099,0.2556,-0.1444
-88.648,30.1197,237.8049,313.902,76.0971,313.1124,-0.1002,75.4203,595.4737,176.4777,321.3987,7.4967,166.2877,34.4574,115.7209,222.7037,0.3717,-0.209
-88.3128,25.8509,206.841,294.5884,87.7473,275.8914,-0.0403,66.2039,505.2341,228.4885,400.8478,106.2595,186.9696,29.9003,122.2458,234.4509,0.291,-0.1724
-88.6048,23.0786,183.7647,241.4641,57.6994,251.4896,0.0211,60.9761,382.5962,244.3706,430.8354,189.3713,186.8926,17.1065,116.3309,232.2089,0.1661,-0.1015
-88.3362,37.0222,205.7079,315.5667,109.8589,394.497,-0.0676,78.6309,544.2966,197.0844,359.9532,44.3865,172.1808,30.9691,122.8742,235.5439,0.3265,-0.176
-88.7191,40.1131,180.7534,262.9249,82.1715,434.5494,-0.0214,63.3797,463.6585,250.7728,434.7462,171.8213,197.263,27.0118,124.1962,237.4832,0.248,-0.1533
-88.0134,39.1766,168.3412,245.0151,76.6739,420.679,-0.0023,72.0422,491.4981,200.0949,342.5164,97.5013,175.4827,26.9411,108.7306,213.3895,0.277,-0.1752
-88.457,30.7659,183.7945,271.781,87.9865,319.0777,0.0036,72.1887,393.698,260.2729,472.3745,200.5934,190.899,18.4094,129.2171,259.7953,0.1778,-0.0969
-88.3895,22.221,240.0634,330.387,90.3236,238.797,-0.0533,68.0475,392.7204,231.0352,388.8817,58.4947,174.2159,16.541,120.2723,235.0187,0.1773,-0.094
-88.3056,28.2648,276.2552,377.2981,101.0429,298.3143,-0.139,68.6758,443.0211,231.388,385.121,7.8229,178.0718,21.9947,125.2424,238.7601,0.2282,-0.1193
-87.6008,32.8988,188.4108,300.2502,111.8394,343.9996,-0.016,63.6337,414.7129,247.0176,420.0634,119.8132,193.0487,21.0574,118.8174,231.5269,0.1977,-0.1244
-88.3822,38.9372,188.776,306.8844,118.1084,416.5311,-0.0512,81.3294,623.8688,196.9232,381.5218,74.6374,179.2871,39.023,129.4362,246.4726,0.3981,-0.2109
-88.6416,34.4039,172.9812,238.1392,65.158,357.7795,-0.031,93.9168,686.4552,152.0605,296.1397,58.0005,162.9026,39.6841,110.3454,219.1833,0.4407,-0.2484
-88.1767,35.139,142.9286,221.5915,78.6629,369.5785,0.0906,69.9658,388.7588,210.772,393.8229,172.2315,167.908,15.9048,111.5563,230.681,0.1732,-0.0951
-88.6947,38.3029,197.6174,263.8893,66.2718,414.0023,-0.0229,65.2697,423.3221,206.6998,340.8195,76.9302,168.8115,19.0725,108.8299,214.759,0.2078,-0.1233
-88.8968,37.3758,243.8085,361.935,118.1266,393.8236,-0.1004,66.6706,474.0221,228.3374,392.5838,30.6488,177.2574,25.2488,127.9611,243.0451,0.2595,-0.1368
-88.5942,26.124,182.8423,247.5568,64.7144,276.9293,-0.0069,69.735,452.6629,244.7547,441.0047,193.4479,191.2404,24.9213,123.2827,243.9219,0.2379,-0.1361
-88.6258,40.7375,160.2808,243.3617,83.081,432.1107,0.0155,77.0239,417.1988,231.1698,423.2046,179.8428,179.616,19.5529,122.5404,249.8108,0.2019,-0.107
-88.4645,38.7292,146.3041,225.546,79.2419,412.772,0.0751,78.1655,428.4926,165.4158,311.972,86.426,149.338,17.0133,102.4132,211.8167,0.2086,-0.1119
-88.8359,33.2538,220.062,304.951,84.889,348.1049,-0.0703,68.3996,418.8623,251.5,428.4102,123.4592,187.3758,20.6785,129.6141,247.405,0.2036,-0.1138
-88.1024,39.8435,149.6117,224.5968,74.985,424.4329,0.0529,71.4382,369.6504,221.8034,391.3448,166.7481,175.8924,14.8641,110.0115,225.3395,0.1542,-0.0907
-88.3683,32.0228,215.5448,296.0467,80.5018,332.5986,-0.0676,67.2536,487.5733,208.7024,352.2346,56.1879,175.3149,26.1962,115.1896,222.0171,0.2729,-0.1608
-89.1588,26.9586,297.229,370.327,73.098,251.026,-0.1709,62.1066,415.1043,235.0374,396.8812,26.5542,175.1593,18.771,125.0542,242.5791,0.1998,-0.0987
-88.6289,39.2124,209.4758,279.5847,70.1089,422.0679,-0.0908,76.9012,625.8877,158.4527,296.4122,16.8275,161.5848,35.3105,108.816,211.2087,0.3945,-0.2271
-88.2179,40.1525,143.2357,211.6832,68.4476,419.6205,0.0512,84.1459,443.4456,149.4795,280.4872,68.804,144.2392,17.238,97.5751,201.8167,0.22,-0.1177
-88.4723,35.2611,192.5782,299.0872,106.509,375.4113,-0.0271,68.4024,499.9732,236.0965,411.7893,112.7021,190.4442,29.8833,125.589,240.4594,0.2856,-0.1683
-88.6051,38.1224,180.4082,241.8477,61.4395,403.5051,0.0007,69.4219,394.0602,204.9165,333.0299,91.1822,168.7834,16.469,104.2028,209.6904,0.1785,-0.1114
-87.8587,32.9464,178.3961,306.6542,128.2581,353.4235,0.0004,82.2445,512.0861,228.4726,433.0071,126.3529,184.3409,29.9581,134.805,261.4174,0.2973,-0.1534
-88.288,25.8578,239.0292,319.4445,80.4153,275.7159,-0.0581,70.341,456.471,180.1215,322.7642,3.3198,156.2141,20.3974,110.9544,216.4631,0.2382,-0.1237
-88.6725,34.9317,177.9814,242.024,64.0426,367.7064,0.0128,66.2068,432.1879,208.7868,362.3025,120.2786,171.3462,20.3309,110.2317,220.3403,0.217,-0.128
-88.5345,30.2179,182.7247,241.9843,59.2596,313.8389,0.0078,69.8512,416.7011,200.6168,337.1957,95.2114,167.2182,18.3708,107.2864,210.5079,0.201,-0.1208
-89.0255,34.1698,198.2549,287.7743,89.5194,352.4709,-0.0534,73.943,590.048,220.0154,403.6635,115.8892,187.8446,38.2632,130.8554,246.3765,0.3709,-0.2083
-88.5201,30.3076,234.6284,310.1549,75.5265,321.1168,-0.0757,79.3932,448.7384,167.0969,310.9698,0.8149,148.6457,18.6103,109.8353,220.3857,0.2279,-0.1124
-88.9631,39.4735,222.9646,297.6999,74.7352,424.3766,-0.089,65.0287,424.2048,226.0548,368.9413,71.2414,175.1898,19.8646,119.8252,226.6706,0.2091,-0.1176
-87.5984,30.7472,179.3875,266.3665,86.979,321.5559,-0.0046,66.2489,369.9495,258.9621,451.6529,185.2864,195.7721,16.4545,118.3074,239.2279,0.1507,-0.095
-89.0878,32.5101,242.772,328.2621,85.4901,337.4715,-0.1158,77.9201,620.7638,170.4343,333.3503,5.0883,166.0956,36.0069,119.0491,228.1724,0.3918,-0.2088
-88.4759,40.8607,186.1787,286.1687,99.99,437.1188,-0.0401,77.1733,391.4649,240.3272,412.3772,126.2086,182.8197,17.2843,123.6368,241.9004,0.176,-0.0977
-88.3723,33.324,167.5274,232.5551,65.0278,347.748,0.0468,75.4122,422.318,162.8743,292.2778,59.7227,147.5209,16.118,99.0099,201.8304,0.2018,-0.1099
-88.4262,29.3932,192.7079,275.7598,83.0518,316.9898,-0.0163,60.9473,536.9526,239.3705,415.9971,140.2373,196.4858,35.1501,123.7922,238.7379,0.3207,-0.2002
-88.5792,41.0974,163.4948,268.1806,104.6858,443.789,0.0083,88.4864,591.4518,165.0847,318.8567,50.6761,161.905,32.6955,113.6038,223.6545,0.3647,-0.1985
-88.731,41.7344,183.4077,246.9206,63.5128,453.6889,-0.0321,75.074,477.4981,175.2684,306.996,60.0755,157.6369,22.2537,105.5699,207.5945,0.2585,-0.1453
-88.7345,37.3194,195.7252,257.6969,61.9717,397.4774,-0.0117,73.4643,434.008,180.7887,306.2292,48.5323,155.989,18.2714,105.5319,206.7798,0.2159,-0.1192
-88.4934,35.5025,178.1579,242.1022,63.9443,372.0047,-0.0061,74.6289,586.9856,159.2635,288.5153,46.4131,158.1607,31.6101,102.7782,202.5759,0.3603,-0.216
-88.6724,41.3054,208.2546,315.109,106.8545,446.611,-0.1035,72.035,576.2562,215.9735,378.0897,62.9807,185.3897,36.4031,126.4184,237.6317,0.3584,-0.2057
-88.9191,36.5562,148.8413,204.3137,55.4724,383.1564,0.0374,74.3332,561.6897,220.3439,418.0868,213.7731,186.278,35.6263,127.7863,247.7873,0.3453,-0.1894
-88.4245,32.287,201.1752,288.1396,86.9644,345.3201,-0.0307,77.0636,631.9449,169.6613,311.1089,22.9693,166.1778,37.2441,111.6179,214.9059,0.4024,-0.2361
-88.4827,36.1563,193.3553,285.191,91.8356,383.7978,-0.053,69.7945,507.9495,234.9966,407.3506,122.1596,191.8962,31.017,124.6856,237.5611,0.2935,-0.1773
-88.8174,34.179,212.3763,293.6617,81.2854,363.5562,-0.0714,71.9407,608.9275,190.9074,346.0969,52.4352,173.5653,37.1721,120.0963,226.4022,0.3853,-0.2224
-88.94,26.0226,235.2191,292.9108,57.6917,249.5235,-0.1015,72.1942,642.3297,162.999,303.4052,10.4945,162.999,36.8142,110.0081,213.1253,0.4083,-0.2335
-88.3473,39.9686,162.7993,255.8844,93.0851,433.3496,0.0136,72.4892,432.925,256.4266,472.5075,216.6231,191.5948,22.8179,130.8507,261.6325,0.2177,-0.1179
-88.8717,25.605,189.2055,242.2497,53.0442,269.7921,0.0002,77.0403,474.8456,151.8658,288.1729,45.9232,144.6411,20.0209,101.1888,204.7162,0.2509,-0.1342
-87.8442,38.4932,120.3551,199.9689,79.6138,403.3639,0.1162,74.2618,421.6908,192.5072,369.7232,169.7543,162.1473,18.2838,109.376,225.3134,0.2055,-0.1106
-88.3404,28.2448,254.598,351.443,96.845,297.2802,-0.1014,60.3875,372.8985,266.004,425.9367,74.4936,191.3963,16.1423,126.4841,238.138,0.1566,-0.0904
-87.6455,39.0365,218.2812,347.6863,129.4051,418.3253,-0.075,69.6501,439.0179,215.9126,359.4401,11.7538,171.817,20.9191,118.5766,227.3798,0.2237,-0.1215
-88.7652,22.8759,171.3311,222.4241,51.0931,249.3678,0.0319,71.6598,438.994,225.2714,421.6871,199.263,177.4754,21.7026,121.5176,244.2117,0.2241,-0.1199
-88.5195,25.0867,258.6074,342.5554,83.948,218.0659,-0.0729,70.6414,475.8266,205.197,353.664,11.1086,170.5102,24.3445,116.4393,226.8163,0.2605,-0.1417
-87.9203,33.8313,144.3875,233.1825,88.795,361.2397,0.0546,71.5388,568.3001,225.9215,431.4746,198.2921,189.1847,36.8185,129.2535,249.716,0.3515,-0.1911
-88.677,38.7375,195.6537,259.2676,63.6139,416.0014,-0.0295,76.0001,494.5285,152.3788,283.3569,24.0893,149.5453,22.1654,100.9168,203.4693,0.2714,-0.147
-88.3671,31.0365,211.8039,316.1065,104.3026,333.8125,-0.0458,70.6234,492.0009,231.752,415.376,99.2694,182.581,27.8806,130.7494,248.7809,0.2778,-0.1505
-88.0634,36.6391,178.4256,266.8406,88.415,390.7101,0.0151,80.2537,488.1501,165.7099,298.0123,31.1717,154.6326,22.7974,104.5296,208.4405,0.2681,-0.1503
-89.0312,28.6965,239.1518,308.5942,69.4424,298.3976,-0.1167,76.8458,535.4407,202.8773,360.9969,52.4027,172.6238,30.3484,125.2257,237.4012,0.3184,-0.1708
-87.6151,25.0799,192.0286,282.6114,90.5828,272.0878,-0.0189,75.8176,578.2165,176.0488,333.3268,50.7154,165.2762,32.4724,113.5059,219.081,0.3553,-0.1995
-88.8403,30.7768,235.6618,305.3196,69.6578,320.2789,-0.0949,64.5335,476.6748,214.1968,358.2702,52.9506,174.9503,25.059,117.9878,224.9932,0.262,-0.1493
-88.5496,37.8908,168.1205,228.9384,60.8179,400.6831,0.0263,62.8468,382.5146,213.3272,358.1269,129.1885,174.444,15.9442,103.4613,209.6538,0.167,-0.106
-88.7218,32.4602,258.0261,346.2131,88.1871,336.8368,-0.1345,65.5299,435.9434,224.457,376.029,29.8158,174.0337,20.7442,122.9608,232.8124,0.2208,-0.1147
-88.5798,36.1023,177.9643,259.6203,81.6561,374.9866,0.0005,73.2183,421.0859,235.2156,409.6258,150.0055,185.6824,20.8809,118.9834,234.5276,0.2058,-0.1214
-87.9109,24.7475,201.6276,274.0852,72.4576,263.5513,-0.0063,65.8361,404.2989,189.4975,322.5715,48.4863,157.5446,16.0724,104.9244,207.9067,0.1876,-0.1056
-88.3922,27.6431,222.4741,310.2707,87.7966,293.5132,-0.0606,63.4799,414.5732,250.1181,429.1656,118.8949,186.0438,20.1795,126.5812,243.1218,0.1992,-0.1135
-88.8874,24.0911,236.5755,294.6473,58.0718,259.9354,-0.0482,58.233,366.9414,254.5029,410.1563,115.509,189.6395,15.578,119.6176,227.2418,0.15,-0.095
-88.0301,34.4568,169.6524,244.5581,74.9057,357.3437,0.0183,61.7593,397.0386,228.7418,386.9383,142.3802,184.4838,18.5443,107.4962,216.0194,0.1801,-0.1185
-88.5953,36.1836,134.3138,195.2829,60.9691,378.3416,0.0712,89.242,607.3702,155.6708,303.5428,108.2599,159.4548,33.3599,108.4403,213.756,0.3774,-0.2097
-88.0791,35.8703,174.852,247.9003,73.0483,378.9285,0.0024,75.4986,511.0531,157.025,287.291,39.3907,151.5895,24.0618,100.2148,200.8162,0.2883,-0.164
-87.8585,28.4607,202.2556,269.8847,67.6291,297.402,-0.0289,67.8364,391.5198,200.945,327.4755,57.5908,162.5187,15.5904,107.3661,210.8343,0.1756,-0.1031
-88.0062,36.9391,187.6301,321.3754,133.7453,393.6267,-0.063,75.6161,574.3206,237.7812,426.2847,104.9093,195.9493,38.374,135.4945,253.5242,0.357,-0.2019
-88.5151,38.3812,168.9227,233.8567,64.934,405.1187,-0.0051,82.8854,587.5719,155.9427,284.9949,51.1382,157.0085,31.3324,102.805,204.7495,0.3598,-0.2114
-88.6771,37.1262,202.4717,299.022,96.5503,395.4195,-0.037,60.763,409.814,266.9045,448.2682,149.2462,200.3823,21.093,124.9991,242.3663,0.192,-0.1197
-88.0746,35.8429,179.403,262.819,83.416,369.9177,-0.008,69.8876,373.9326,238.0051,408.1221,145.3031,183.5142,15.7906,115.4285,229.1405,0.1583,-0.0942
-88.48,25.8161,226.3758,296.4116,70.0358,276.5159,-0.0302,69.3918,428.5417,193.9285,331.3129,34.9013,161.6673,18.6307,109.807,214.5658,0.212,-0.1156
-88.3429,32.3984,182.171,253.8953,71.7243,336.2084,-0.0006,61.324,398.4883,241.3976,406.5402,152.6449,192.2166,19.3101,110.4003,218.9799,0.1807,-0.1205
-87.934,37.1024,172.366,306.9337,134.5677,404.1908,0.0302,64.9955,391.6943,257.8684,456.1451,149.2113,190.8555,18.345,125.9251,248.1861,0.1747,-0.101
-87.7261,37.6972,186.9623,300.5536,113.5913,404.7499,-0.0048,64.6077,421.4538,226.8081,367.4383,66.8848,183.0582,20.7985,111.886,218.0362,0.2055,-0.1327
-88.29,36.6754,149.0811,228.3527,79.2716,393.4597,0.0648,72.6159,450.526,202.7891,373.3869,145.0343,169.1367,21.8811,112.7104,226.9928,0.2352,-0.1307
-88.4569,24.3833,250.1031,326.8059,76.7028,259.3554,-0.1108,71.2339,498.3683,181.797,334.1038,7.2979,159.6346,24.5672,113.738,224.1697,0.2796,-0.1448
-88.5268,38.3166,223.5999,331.1344,107.5345,411.8701,-0.0636,68.3151,435.4704,206.533,356.4941,25.3597,167.1133,19.8193,116.2253,227.4167,0.2194,-0.1147
-88.5435,30.0176,244.3368,348.6325,104.2957,315.101,-0.0595,58.6814,385.4828,267.8042,434.2208,85.5883,194.0719,17.9122,126.6858,240.1489,0.1678,-0.101
-88.6585,40.3561,169.3305,230.1783,60.8479,431.7202,0.0243,68.7872,410.5764,192.4968,327.546,97.3676,162.629,17.1509,102.5795,209.4826,0.1943,-0.1152
-87.6795,20.048,214.1266,289.7869,75.6603,223.3464,-0.0238,67.1721,472.8945,188.4588,326.7856,36.9988,164.4389,23.0861,107.0923,211.1986,0.2567,-0.1492
-88.6568,37.1549,159.1195,223.2235,64.104,391.036,0.016,80.814,555.5195,199.8399,369.4083,146.1848,178.5884,33.3262,116.7607,233.8053,0.3383,-0.1933
-87.9668,34.1616,179.6633,248.1443,68.4811,367.5334,0.0062,66.3039,417.4444,189.0468,312.3226,64.1782,161.9972,17.851,100.1528,203.3276,0.2015,-0.1236
-88.517,31.1482,203.7795,299.3926,95.6132,324.735,-0.0172,68.609,381.0839,246.8485,423.2594,123.8668,184.5112,16.5471,122.431,238.7481,0.1654,-0.0945
-87.8557,26.4556,175.1801,256.4691,81.2891,283.038,0.0109,82.1529,480.4514,207.9754,389.6498,133.1806,173.486,25.2283,122.3554,243.3757,0.2651,-0.1418
-88.2842,37.8072,203.9335,319.2149,115.2814,402.059,-0.0671,64.7042,484.6514,242.3543,407.281,88.0662,192.4224,28.5767,125.1183,236.0218,0.27,-0.1641
-88.3228,31.2438,197.8603,303.5662,105.7059,324.7885,-0.0102,83.5002,545.3303,164.1274,320.4773,16.9111,157.2499,27.9625,111.7095,222.1017,0.3218,-0.1701
-88.0313,38.2359,160.9581,252.4536,91.4955,418.7683,0.025,66.2288,457.0508,239.8493,418.8103,166.3567,193.0908,25.9301,119.1596,233.2743,0.2407,-0.1505
-88.6687,29.4508,208.0458,281.8164,73.7706,299.2417,-0.0616,67.0281,559.3355,203.2807,355.1033,73.2869,178.5759,33.7538,116.629,224.7718,0.3423,-0.2071
-88.2834,31.3519,185.8757,270.3434,84.4677,327.7388,-0.0194,71.4282,504.5863,213.4982,388.4017,118.0583,177.1539,28.2797,121.2663,236.432,0.2897,-0.1626
-88.2326,38.8832,158.7257,262.0408,103.3151,418.5869,0.0278,85.303,647.6291,161.7769,314.1156,52.0747,164.5623,37.6791,112.5489,221.1918,0.413,-0.2336
-88.3188,26.9722,192.3097,259.7534,67.4437,286.2115,0.0009,74.9416,416.9449,154.2405,293.8889,34.1355,142.7051,14.9291,99.0948,206.289,0.1944,-0.0982
-88.1823,30.0982,195.0292,278.5983,83.5691,320.1861,-0.0251,78.3825,633.0039,161.5589,299.419,20.8207,163.4879,36.3776,107.8808,208.4577,0.4015,-0.2363
-88.3865,35.8446,124.422,184.8013,60.3793,375.5229,0.1156,81.0173,431.3253,147.428,278.5165,93.7152,142.1979,16.2848,94.5356,199.7442,0.209,-0.1143
-88.0136,35.4876,171.5483,253.79,82.2416,366.1739,0.0166,67.8847,406.928,211.2433,363.5235,109.7336,172.7342,18.0126,109.435,215.3797,0.1915,-0.1144
-88.7419,37.6264,202.0247,290.3148,88.2901,398.1328,-0.0171,66.0091,395.6604,221.0749,374.8633,84.5486,169.8597,16.509,117.6131,226.2039,0.1801,-0.0982
-88.0149,37.76,182.494,286.7716,104.2776,408.4429,-0.0135,67.4774,448.4007,231.0898,392.009,105.2374,187.8546,24.0798,116.4066,228.0901,0.2333,-0.1457
-88.2817,30.6708,204.0924,283.8825,79.7901,326.7534,-0.016,63.614,376.8786,233.8773,386.1376,102.2551,181.3718,15.8549,113.5108,223.127,0.161,-0.0979
-88.4939,32.9256,209.7608,315.7837,106.023,347.7439,-0.0434,64.574,510.633,230.6621,401.5299,85.7462,187.8112,30.5964,124.2361,236.4773,0.2964,-0.1754
-87.3486,33.6397,181.2995,316.5594,135.2598,361.5068,-0.0074,70.4355,519.4864,220.0755,382.0958,65.5364,185.6375,31.472,119.8735,228.5554,0.3048,-0.1862
-87.568,30.8041,151.2515,237.7152,86.4638,321.3745,0.0171,64.9305,555.4207,240.0054,443.3235,205.6083,196.2463,37.2115,127.7028,251.5602,0.3381,-0.1963
-87.6831,39.465,169.0799,282.2729,113.193,422.3435,0.022,75.6516,493.1855,169.0799,316.1344,33.8615,156.5415,23.4515,106.0018,210.6756,0.2734,-0.1504
-87.9101,25.4608,215.2962,307.377,92.0808,265.7345,-0.0277,67.3374,518.7679,190.6889,333.0214,25.6444,168.3581,28.2178,110.9055,214.3624,0.3026,-0.1781
-88.1371,36.2799,196.8855,341.0481,144.1625,396.1018,-0.0289,64.7895,483.3141,254.9356,429.4535,88.4054,199.6992,29.4048,128.3732,240.7921,0.2671,-0.162
-88.149,33.4388,169.8942,241.3818,71.4876,359.437,0.0163,59.3962,444.5826,227.5257,387.1155,145.7337,186.2948,23.8791,110.3304,217.9911,0.2283,-0.1502
